FORID,IncidentName,CalendarYear,UniqueFireIdentifier,IncidentTypeCategory,IncidentTypeKind,FireDiscoveryDateTime,IncidentSize,POOJurisdictionalAgency,POOJurisdictionalUnit,Longitude,Latitude,RelatedIrwinIDs,Fire Cause,Fire Cause General,Fire Cause Specific,Acres - BIA,Acres - BLM,Acres - ANCSA,Acres - BOR,Acres - City,Acres - County,Acres - DOD,Acres - DOE,Acres - Foreign,Acres - NPS,Acres - Other Federal,Acres - Other Local,Acres - Private,Acres - State,Acres - Tribal,Acres - USFS,Acres - USFWS,MinUniqueness,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,DataSources,DetectionMethod,DispatchCenterID,EstimatedContainmentDate,Fatalities,FinalFireReportApprovedBy,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FinalFireReportNarrative,FinalStrategyAttainedDateTime,FireCauseActivityGroup,FireCauseAgeCategory,FireCauseComments,FireCauseSpecificDetail,FireCode,FireDepartmentID,FireGrowthCessationDateTime,FireIgnitionDateTime,FireMgmtComplexity,FireOccurenceRecordID,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,HasFatalities,HasInjuries,OBJECTID,InFORM Create Date,InFORM Last Modified Date,INFORMUserName,InFuelTreatment,InitialFireStrategy,InitialLatitude,InitialLongitude,InitialResponseAgencies,InitialResponseDateTime,Injuries,IsCauseProhibited,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsInitialFireStrategyMet,IsMultiRoot,IsPOOOnUnprotectedLand,IsQuarantined,IsTrespass,IsValid,LocalIncidentIdentifier,ModifiedBySystem,ModifiedOnDateTime,NonFederalFinancialCode,OtherStructuresDestroyed,OtherStructuresThreatened,POOCity,POOCounty,POODispatchCenterID,POOFips,POOFireIntensityLevel,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryWeatherStationIdentifier,ResidencesDestroyed,ResidencesThreatened,Status,UnprotectedLandResponseReason,UtcOffset,CombustionFuelClass,CombustionFuelGroup,InIMSR,InitialIMSRDate,FinalIMSRDate,FireManagementOption,Beneficial Acres - BIA,Beneficial Acres - BLM,Beneficial Acres - ANCSA,Beneficial Acres - BOR,Beneficial Acres - City,Beneficial Acres - County,Beneficial Acres - DOD,Beneficial Acres - DOE,Beneficial Acres - Foreign,Beneficial Acres - NPS,Beneficial Acres - Other Federal,Beneficial Acres - Other Local,Beneficial Acres - Private,Beneficial Acres - State,Beneficial Acres - Tribal,Beneficial Acres - USFS,Beneficial Acres - USFWS
{F24046C5-DA8B-4289-ADED-7CD83D498CCD},Sheepeater,2024,2024-WYYNP-000002,WF,FI,7/19/2024 9:19:00 PM,0.5,NPS,WYYNP,-110.6601667,44.9161667,{6D270524-D9CB-4E48-9F5B-9BE324E49964},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.62,,CERTIFIED,,7/20/2024 6:00:00 PM,7/21/2024 1:00:00 AM,IROC,7/20/2024 2:05:15 AM,,Agency Aircraft,WYYNPC,,,jcataldo_nifc,,,11/20/2024 11:35:01 PM,"Location:  44˚54.90’ N, 110˚39.61 W
Personnel: Lynch IC5(t), Mason IC5 HMGB(t), Lampe FAL3, Dickey FFT2
7/19 – The fire was located on a detection flight by helicopter 4 N234BH.  Initial size up was called up and helicopter returned to mammoth helibase after recon of potential landing zone and water source.  Duty officer instructed the IC to suppress the fire.  Helicopter 4BH was used to shuttle four personnel to fire.  At the helispot bucket was hooked to helicopter to begin ops but 4BH had to return to helibase with bucket issues, 4BH would return after swapping buckets putting approximately 4000 gallons on the fire in close coordination with the ground crew.  Ground crew constructed an anchor at the heel and began stopping forward progression and securing the flanks.  Ground crews where able to stop any further growth of the fire successfully with the fire staying at about 0.5 acres in size.  After growth was stopped crews put in saw line, got all heavy fuels on the ground and put in hand line where necessary.  Ground crews were then shuttled out with 4BH.
7/20 – Ground crew was shuttled into the same helispot.  Thanks to the previous shifts work the fire had not grown at all and showed no obvious heat or smoke.  Saw and hand line was improved and the whole fire was cold trailed.  Finding no heat or smoke the fire was called contained at 1400 and controlled.  Ground crew continued to monitor the fire for any heat or smoke in direct sunlight until 4BH was able to shuttle the ground crew back to helibase.
",,,,,,R33D,,,,,1123337,8/31/2024 6:00:00 PM,,,NRCC,,,33001285,7/20/2024 2:05:47 AM,11/20/2024 11:35:02 PM,jcataldo_nifc,0,Full Suppression,,,NPS,7/19/2024 10:00:00 PM,,,0,0,,1,0,,0,0,1,000002,wfdss,8/31/2024 10:00:15 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS2,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{4B388854-6600-4142-A533-F62CC9516C7A},5E1,2024,2024-WYYNP-000003,WF,FI,7/20/2024 4:09:00 PM,0.01,NPS,WYYNP,-110.18325,44.3252,{D4E337CF-C231-4D5F-A9E1-451A42C1DDC8},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,,CERTIFIED,0.01,7/20/2024 7:00:00 PM,7/21/2024 1:00:00 AM,IROC,7/20/2024 8:53:34 PM,,,WYYNPC,,,jcataldo_nifc,,,11/20/2024 11:53:46 PM,"
",,,,,,R34P,,,,,1123501,8/31/2024 6:00:00 PM,,,NRCC,,,33001449,7/20/2024 8:54:52 PM,11/20/2024 11:53:47 PM,jcataldo_nifc,0,,,,NPS,7/20/2024 4:10:00 PM,,,,0,,,0,,0,,1,000003,INFORM_Inspector,11/20/2024 11:50:24 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS2,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{1DFFAAFA-4708-430B-8D3C-897FC94D737C},Mile Post 18,2024,2024-WYYNP-000004,WF,FI,7/23/2024 9:35:00 PM,0.01,NPS,WYYNP,-111.0701667,44.8881667,{BA64FF68-9D25-4F47-A575-4958212B61D5},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.63,,CERTIFIED,1,7/24/2024 2:30:00 AM,7/25/2024 2:30:00 AM,IROC,7/23/2024 11:48:05 PM,,,WYYNPC,,,jcataldo_nifc,,,11/21/2024 4:21:52 PM,"
On 7/23/24 at 15:35 a call from Dispatch was received by Abraham Harms informing us of a smoke report along highway 191 on the west side of the road. 
4BH Launched with Abe Harms (HMGB), Kat Janecko (IC5) and Curtis Propst (IC5-T). 
The Smoke was sighted at 1547. 4BH Circled the fire for a few moments to build a proper size up given by Propst (IC5T). A Dip site in Grayling Creek was located by the crew at 1600. An LZ was identified at 1603. The Crew unloaded and reconfigured the ship for bucket work. The Crew hiked uphill towards the fire while waiting for approval to suppress or manage the fire as well as dip site approval. At 1630 the word came back that the dip site was approved, and the fire was to be suppressed. Abe Harms began plugging in and cutting saw line in the timber while Kat and Curtis Anchored at the bottom of the fire at a rock face and began to wrap the fire with handline. A Small spot (2’x3’) was addressed by the grubbers. 
At 1719 while looking for more spots Propst noticed a new start a few miles away on the other side of the highway. It was called in to 700Fox and approval was given to send 4BH to the area to look at it and give a quick size up to dispatch while the crew continued operations on the MP 18 Fire. Approval for 4BH to utilize the bucket and dip site on the new fire was given at 1730 and 4BH was released to knock the New Start down. After puttin’ a hurtin’ on The New Start 4BH returned to MP 18 and continued bucket work until 1930. The Ground crew called dispatch and declared the MP18 Fire contained at 2000 then reconfigured the ship for the return shuttle and flew back to helibase. 4BH was back on the ground and shut down at 2030.
7/24/24
Yellowstone helitack sent a short squad consisting of Abe Harms (IC5), Curtis Propst (IC5-T) and Caitlin Marquez to continue engaging the MP18 Fire at 1030. Boots were on the ground and plugged back into operations at 1103. Saw Line was buffed and improved as well as handline. Mop-up operations began with crew members Gridding for heats and checking probable areas of heat and heavies throughout the early afternoon. Some Bone piling was done to burn some heavies down to a manageable mopup size.
4BH was released by a nearby Incident at 1330 to assist MP 18 with a few buckets before the fuel cycle was too low. 4BH delivered two buckets to assist with Mop-up before dropping the bucket off at the LZ down the hill and returning to Mammoth for Fuel. After evaluating the need for water, the crew decided to release 4BH until they would need a pickup to leave. Mopup continued and heats were declared out. A weather report was requested from Dispatch due to Cumulus build up to the North and West. The Weather report showed storms moving in. at 1445 IC5-T requested 4BH to return to the MP18 to begin a shuttle off the hilltop back to mammoth. The Crew hiked to the LZ and met 4BH, loaded up and was back on the ground in Mammoth at 1532. The fire was declared contained and controlled at 1545 by IC5 and IC5-T. 




SIZEUP
Elevation: 8000
% Active: 40%
Size: 0.2 (corrected to 0.1 later) 
Winds: 5-10 NE Gusts to 15. 
Fuel Type: Doug Fir, Grass, Forbes and Sage.
Adjacent fuels: Sage, grass, LodgePole and Doug Fir. (Torching potential in the Doug Fir nearby) 
Aspect: East
Slope: 0-20%. Upper 1/3 of slope 
Spread potential: Moderate
Resource needs: None. Adequate with Helitack Crew. 
Fire Danger: High 
NO assets threatened. Smoke Visible from highway. Dipsite is near Highway. 
",,,,,,R4MP,,,,,1124621,8/31/2024 6:00:00 PM,,,NRCC,,,33002570,7/23/2024 11:48:50 PM,11/21/2024 4:21:52 PM,jcataldo_nifc,,Full Suppression,,,NPS,7/23/2024 10:00:00 PM,,,0,0,1,1,0,,0,0,1,000004,wfdss,8/31/2024 10:02:04 PM,,,,,Gallatin,MTBDC,30031,,NPS,Federal,NPS,WYYNP,US-MT,Timber,TL3,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{A966A3CA-11A5-40FD-B11C-7F6FFB1D148B},Camp Creek,2024,2024-WYYNP-000005,WF,FI,7/23/2024 11:22:00 PM,0.25,NPS,WYYNP,-111.0038333,44.8626667,{3B561E3B-371C-4E1E-9568-66F2220DC4C1},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.63,,CERTIFIED,,7/24/2024 9:00:00 PM,7/26/2024 2:30:00 AM,IROC,7/25/2024 4:00:56 PM,,,WYYNPC,,,jcataldo_nifc,,,11/21/2024 4:26:40 PM,"Personnel: Lynch IC5(t), Janecko IC5, Mason FFT1, Dickey HECM (t), Lampe FAL2(t), Hill HECM(t)
7/23 – Fire was located by Propst while on the Milepost 18 Fire.  Fire was reported and helicopter N234BH was sent to recon it and started bucket work on it at 1729.  4BH worked it with buckets until 1830.  No boots where on the ground at the fire on 7/23.
7/24 – At 0930 a morning recon with the IC5(t), squaddies and the DO took place due to concerns about the safety of inserting personnel into an environment with potentially poor or non-existent safety zone.  Adequate safety zones and escape routes were found and the decision was made to insert 6 personnel in 2 loads into a large wet meadow, which would be the helispot and our safety zone.  The helispot and safety zone were about 1/3 of a mile from the fire.  The first 3 were inserted at 1130 and engaged at 1145.  At 1215 the second load landed.  When they arrived at the fire we stopped for a full brief.  Bucket work started at 1240, we shared the bucket ship, 4BH, with the Milepost 18 Fire for a full bucket cycle.  Fire was contained with saw line, bucket work and water from the nearby creek using bladder bags.  The fire consisted of 8 separate spots totaling to about .5 acres.  The given coordinates are of the largest spot.  The rest of the spots extend north about 100 yards on both sides of the creek.  Around 1500 the decision was made to leave both Milepost 18 and the Camp Creek Fires due to weather.  The first load left the fire at 1600 and the second was away at 1630.  The fire was called contained later that evening.
7/25 – Lynch, Jenecko and Lampe flew out to the helispot, landed at 1120 and were at the fire by 1137.  Gridded and cold trailed the fire finishing and calling the firing controlled at 1152.  Crew monitored the fire for about on hour and had left the fire by 1300.
",,,,,,R4MN,,,,,1125223,8/31/2024 6:00:00 PM,,,NRCC,,,33003172,7/25/2024 4:01:52 PM,11/21/2024 4:26:41 PM,jcataldo_nifc,,Full Suppression,,,NPS,7/24/2024 2:00:00 PM,,,0,0,1,1,0,,0,0,1,000005,wfdss,8/31/2024 10:02:49 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS2,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{6E061A50-975F-40C7-A7CB-829AEF102A12},Wyodaho,2024,2024-WYYNP-000006,WF,FI,8/6/2024 4:10:00 PM,0.5,NPS,WYYNP,-110.99444,44.2320333,{40BBC439-3D8C-4663-B1DC-3BC4E1309AAB},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,,CERTIFIED,,8/7/2024 2:00:00 AM,8/7/2024 11:00:00 PM,IROC,8/7/2024 12:17:59 AM,,,WYYNPC,,,jcataldo_nifc,,,11/21/2024 4:47:28 PM,"8/6/24 
Yellowstone Helitack was notified of a smoke report and S.A.R. in the same area of Bechler at 
1045. After receiving a patient update and configuring for the patient and I.A. The plan was to fly to the 
smoke, drop off Harms and Hulse, then Marquez and pilot would retrieve the patient and transport them 
to Old Faithful. Curtis Propst was to drive Heli 1 the ball field behind the fuel truck driver. Once patient 
care was transferred, 4BH would refuel at the ball field and take Marquez and Propst to the fire. 
Harm and Hulse were dropped off at the fire at 1200 while Marquez and 4BH went to the SAR. 
Harms was IC actual. On arrival Harms and Hulse established L.C.E.S. and improved the helispot. The size 
up occurred at 1300. The west flank was the most active. Harms and Hulse found an anchor and began 
cutting operations on the west flank. Harms cut while Hulse swamped. 
At 1445, 4BH, Marquez and Propst arrived at the helispot and reconfigured for buckets. At 1450 
4BH began bucket operations. Marquez and Propst hiked to fire and are tied in at 1500. The IC-t position 
was transferred to Marquez with Harms as actual. Bucket work continued. At 1520 Harms and Propst 
begin felling operations for a closer helispot. Felling operations for better helispot are deemed futile by 
Marquez and shut down after 1545.
At 1535 Marquez completed a perimeter check. Buckets continue. At 1826 Marquez and Hulse 
began cold trailing the west flank and “connecting the dots” with line in areas of heat. Harms and Propst 
began cutting on the East flank. Buckets continue for 51 total buckets. The second cold trailing of fire 
perimeter begins. 
Harms, Noah and Propst hike to the helispot and reconfigure the ship to begin personnel
shuttling operations. Noah and Propst fly to the ball field and drive Heli one back to Mammoth. At 2000 
4BH returned to the Wyodaho fire to pick up Marquez and Harms and return to Mammoth Helibase. On 
until 2230.
8/7/24
4BH arrived at the Wyodaho fire at 1030 with Marquez, Propst and Harms. Marquez and Propst 
hiked to the fire and began checking the perimeter for heat. 4BH and Harms went to the ball field to pick 
up Hulse and Cook, who drove Heli 1. 
Harms, Hulse and Cook returned to the fire on 4BH. Hulse and Cook hiked to the fire while 
Harms reconfigured the ship for buckets. 
At 1130 Hulse and Marquez begin cold trailing the west flank while Propst and Cook begin cold 
trailing the east flank. Cold trailing continues until 1245. At that time Propst and Hulse begin saw 
operations, improving line and removing bucket obstacles. At 1315, bucket operations begin on 
remaining hot spots. Cook and Marquez directed buckets while Hulse and Propst continue cutting. 4BH 
dropped a total of 11 buckets. At 1400, Marquez, Cook, Propst and Hulse begin gridding the west flank. 
At 1430 Harms arrives and assists gridding the east flank. 
At 1500, Hulse, Harms and Cook hike to the helispot and reconfigure the ship for shuttling. At 
1530 Hulse and Cook fly to the ball field and begin driving Heli 1 back to Mammoth. 4BH returned to the 
helispot, and picked up Propst,Harms and Marquez then returned to Mammoth Helibase. ",,,,,,R5S5,,,,,1129532,8/27/2024 9:00:00 PM,,,NRCC,,,33008479,8/7/2024 12:19:48 AM,11/21/2024 4:47:28 PM,jcataldo_nifc,0,Full Suppression,,,NPS,8/6/2024 6:00:00 PM,,,0,0,,1,0,,0,0,1,000006,wfdss,8/27/2024 9:37:08 PM,,,,,Teton,MTBDC,56039,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU5,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{7088D62C-BBBC-4C9A-A5EC-F3AA0FB3B618},Triple M,2024,2024-WYYNP-000007,WF,FI,8/10/2024 5:00:00 PM,0.01,NPS,WYYNP,-110.5618333,44.9266667,{EFCAD2C0-2986-40CE-B49D-5FB4953D1160},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.58,,CERTIFIED,0.01,8/11/2024 7:00:00 PM,8/11/2024 7:01:00 PM,IROC,8/11/2024 1:24:53 AM,,,WYYNPC,,,jcataldo_nifc,,,11/21/2024 5:43:38 PM,"11:20 – Initial call from Dispatch received about a reliable smoke report near Blacktail trail Head
Coords Given: 
N 44 56.48
W 110 34.10
Helitack loaded into rigs and departed from Fire Cache. Arrived at Helibase and assembled the IA load. Loaded helicopter 234BH and lifted 11:43. Smoke was confirmed at 11:48 and a sizeup was given by IC5(T) Propst

Sizeup:
30% Active perimeter Smoldering and Creeping in Alder and Aspen. 
Size – 0.1 Acre with a 0-5 MPH wind from the Northwest. 
Adjacent fuels are Aspen, Alder, Cottonwood Snags, and LOTS of Prairie Grass. 
Burning on a Northern Aspect of a flatter drainage slope of 0-20%. Spread Potential was low due to green grass in the drainage not carrying fire well. No structures or hazards threatened. 
Noah BH is in chase enroute to nearby Cabin to support and tie in with resources and is rerouted to the Frog Rock gravel pit. 
Dip Site selected at 12:00 
No wet areas are deep enough for the bucket nearby but the dip site from the Sheepeater Fire is in the same area and is reliably deep enough to dip and use without a crazy turn-around time. Dip Site was approved by Dispatch. 
4BH begins short final when dispatch calls on Fire Cache and orders 4BH back due to coming hazardous weather. 
4BH back in Mammoth helibase - 12:15

8/11/24
4BH lifts from Mammoth Helibase – 09:00
	Propst (IC5t), Lynch(IC5Actual), and Brueggemann-Hulse lift from Helibase enroute to the Triple M Fire. 2 laps are given to update the sizeup and plan before landing nearby on the hill below the fire. 4BH is released from the fire to recon with the other squad for other smokes in the fire. Crew hikes in establishes LCES and anchors on Western side of the Fire at the Dried Creek Bed. Sawline (2B3G) is the given spec for Saw team consisting of NBH and Lynch. Propst establishes commo with dispatch. 
Sawline Complete – 10:31
Sawline is cut to spec and fire area is opened for mop-up work. Crew begins working the edge and securing. Minimal heat is found on edge beyond heavies sheltered from the rain overnight. Heat is found interior on the fire in the heavies and sticks. Some fall-out from the lightning strike is located around the wooded area. Green grid is started by NBH. No spots found.

Fire contained and controlled – 1300 
	Crew packs their gear back up, does one final check on ‘potato patches’ and mounds of mopup material before calling 700fox and requesting 4BH back for a pickup.

4BH picks up crew – 1315
	Crew loads 4BH and departs fire at 13:15. Aircraft circles fire twice then departs for helibase. 4BH on the ground and shutting down – 1345


NOTES: 
Commo issues day 2 reaching 700F on Fire Cache. SOA1 tried with No Luck. North repeat reliable on hill above Fire Scene. 
",,,,,,R55B,,,,,1130837,8/27/2024 9:00:00 PM,,,NRCC,,,33009782,8/11/2024 1:25:12 AM,11/21/2024 5:43:39 PM,jcataldo_nifc,0,Full Suppression,,,NPS,8/10/2024 6:00:00 PM,,,0,0,,1,0,,0,0,1,000007,wfdss,8/27/2024 9:36:25 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS2,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{37C148B0-5DDA-4B45-9561-0301E4999C57},Riverside,2024,2024-WYYNP-000008,WF,FI,9/4/2024 6:43:00 PM,11.35,NPS,WYYNP,-110.99239177074061,44.650268320456881,{17B8CCF5-1E0D-4D64-AFFD-9F546A5A1AC0},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,11.35,0,0,0,0,0,0,0,0.62,,CERTIFIED,11.35,9/6/2024 11:30:00 PM,9/7/2024 11:30:00 PM,IROC,9/4/2024 6:54:11 PM,,,WYYNPC,,,jcataldo_nifc,,,11/26/2024 3:34:13 PM,"Origin is approximate, never definitively located during suppression efforts.  Fire burned well through open meadows and parks which accounted for majority of growth.  Fire behavior moderated considerably when the fire reached lodgepole pine regeneration and shaded areas.  A helicopter with bucket drops, Type 2 hand crew, and misc. engine and fire effects personnel were utilized to contain this incident.",,,,,,R7U8,,,,,1138223,9/21/2024 9:00:00 PM,PP,1522,NRCC,,,33017623,9/4/2024 6:55:28 PM,11/26/2024 3:34:14 PM,jcataldo_nifc,0,Full Suppression,,,"NPS, USFS, State, Private",9/4/2024 7:00:00 PM,,,0,0,1,1,0,,0,0,1,000008,INFORM_Inspector,11/21/2024 5:53:23 PM,,,,,Teton,MTBDC,56039,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU5,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{E2B2EEAE-6DEA-455D-A427-D423BA759B42},Lovely,2024,2024-WYYNP-000009,WF,FI,9/4/2024 7:32:00 PM,0.01,NPS,WYYNP,-110.117,44.647,{77F2FA4B-28E2-44AA-93EE-E9DFC24C6A2D},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.72,,CERTIFIED,0.01,9/6/2024 12:00:00 AM,9/6/2024 12:30:00 AM,IROC,9/5/2024 2:15:57 AM,,,WYYNPC,,,jcataldo_nifc,,,11/21/2024 5:58:42 PM,"The Lovely Fire was called in as a smoke report on 9/4/24. The park ship 4BH gave a size up, but did not engage the fire. The following day 9/5/24, Yellowstone Helitack was dispatched to the Lovely Fire. 4BH departed Mammoth at 0831 with a crew of 3 plus pilot. The fire was located and was .1 acres and was smoldering in dead/down and grass. Once the fire was scouted 4BH began looking for a dip site. The dip 
site of Tern Lake was identified and a request to dip out of it was made. 4BH then landed and shut down about .5 miles down hill from the fire at 0941. Noah Brueggeman-Hulse was IC 5 trainee with Matt Mason as actual. Helitack then hooked up the bucket and began to hike in. A radio was left with the pilot to order bucket work if needed. Helitack arrived at the Lovely Fire at 1014. Dispatched was notified and the IC established and assigned tasks and objectives. A ground size up was given by IC Bruggeman-Hulse at 1018 and is as follows:
Fire name: Lovely Fire
Location: 44°38.812 by -110°7.212
Perimeter Active: 10%
Size: .1 acer
Wind: 0-5 mph
Wind Direction: SW Variable
Fuel Type: Slash, Grass
Adjacent Fuels: Slash, Grass, Lodgepole
Aspect: West
Position on Slope: Upper 1/3
Spread Potential: Low to Moderate
Estimated Number of Personnel to Control: 3
Estimated Commitment: 3 Hours
Equipment Needs: None
Structures Threatened: None
Special Information: 4BH Standing by for bucket work
The fire consisted of mainly one large down tree, smaller dead and down, grass and a stump. Next 
Helitack engaged the fire by bucking heavies, cutting smaller trees near or in the black and securing the perimeter. Sections with heat were put in the black and scraped. Once all the fuels with heat were found and moved into the black, the decision was made to order 4BH for bucket work at 1040. The dip site was 7 miles away and the turn around time was 10 min +. Helitack was able to work in between drops and mix. The drops proved effective at cooling the heat. Due to fuel considerations 4BH landed and shut down after 3 buckets where dropped, 2 were on the fire. Mop up continued with Helitack cold trailing and looking for heats. No major heats were found after the bucket drops. Helitack then began to monitor the fire and see if any heats stood up. After 30 minutes without finding and further heats the decision was made to call the fire contained (Later Changed to Controlled) at 1230. Helitack then hiked 
off the fire and tied back in with the ship at 1256. 4BH with crew were back in Mammoth at 1347. ",,,,,,R7VN,,,,,1138344,9/21/2024 9:00:00 PM,PP,1522,NRCC,,,33017743,9/5/2024 2:16:55 AM,11/21/2024 5:58:43 PM,jcataldo_nifc,0,Full Suppression,,,NPS,9/5/2024 3:00:00 PM,,,0,0,1,0,0,,0,0,1,000009,wfdss,9/21/2024 9:43:00 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Grass-Shrub,GS2,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{44734173-BFF2-4F82-9C02-D5626D615F31},Three Mile,2024,2024-WYYNP-000010,WF,FI,9/12/2024 1:26:00 AM,0.01,NPS,WYYNP,-110.0626667,44.4613333,{55A4FE3E-C9BF-4631-A063-9AB52A99EF73},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.72,,CERTIFIED,0.01,9/12/2024 6:00:00 PM,9/13/2024 12:00:00 AM,IROC,9/12/2024 9:57:18 PM,,Other Agency Employee,WYYNPC,,,jcataldo_nifc,,,11/21/2024 6:06:49 PM,"Agency employee spotted this single tree incident from the park's east entrance road.  It subsequently went out naturally without intervention.  Fire Management resources attempted to relocate the incident to suppress it, but it was undetectable subsequent days after the initial report to dispatch.",,,,,,R8DQ,,,,,1140529,9/20/2024 12:00:00 AM,,,NRCC,,,33020801,9/12/2024 9:58:06 PM,11/21/2024 6:06:49 PM,jcataldo_nifc,0,Full Suppression,,,NPS,9/12/2024 2:45:00 PM,,,0,0,0,1,0,,0,0,1,000010,wfdss,10/1/2024 7:00:11 PM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TL3,,,,Certified,,-7,,,0,,,,,,,,,,,,,,,,,,,,
{777E8A01-6BE1-4C6E-9976-10C1B8DDDC41},Memorial Day,2025,2025-WYYNP-250001,WF,FI,5/26/2025 7:19:00 PM,0.01,NPS,WYYNP,-111.0385167,44.9200333,{4F24C545-E97F-4D71-A9B7-177B39042786},Natural,Natural,Lightning,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,,CERTIFIED,0,5/26/2025 11:30:00 PM,5/27/2025 12:30:00 AM,IROC,5/27/2025 1:50:16 AM,,Public,WYYNPC,5/26/2025 10:54:00 PM,,jcataldo_nifc,,,6/24/2025 4:07:59 PM,Lightning ignited fire reported by member of the public and suppressed by 4 NPS firefighters with minimal resistance to control.,,,,,,S1PY,,,,,1291945,5/30/2025 7:00:00 PM,,,NRCC,,,38416801,5/27/2025 1:50:46 AM,6/24/2025 4:07:59 PM,jcataldo_nifc,0,Full Suppression,,,NPS,5/26/2025 7:20:00 PM,,,0,0,,1,0,,0,0,1,250001,firecode,5/27/2025 1:52:40 AM,,,,,Park,MTBDC,56029,,NPS,Federal,NPS,WYYNP,US-WY,Timber,TU5,,,,Certified,,-7,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
{0FAC8420-F4CF-46BC-B045-A89991C7E663},West Gate,2025,2025-WYYNP-250002,WF,FI,6/3/2025 5:20:00 PM,0.01,NPS,WYYNP,-111.09695,44.66305,{A493F076-6D79-47D9-893F-7CB038594372},Undetermined,Undetermined,Origin and/or cause not identified,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.77,,CERTIFIED,0,6/3/2025 6:00:00 PM,6/3/2025 7:00:00 PM,IROC,6/3/2025 5:20:52 PM,,Public,WYYNPC,,,jcataldo_nifc,,,6/24/2025 4:41:44 PM,"Likely trespass fire due to location in frequent out of bound unpermitted camper location along boundary, but origin and cause undetermined.  Hebgen Basin Fire and local NPS ranger suppressed it initially and NPS firefighters completed control later that day, and declared out.",,,,point of origin obliterated by mutual aid response,,S256,,,,,1293852,6/3/2025 11:30:00 PM,,,NRCC,,,38418706,6/3/2025 5:21:29 PM,6/24/2025 4:41:45 PM,jcataldo_nifc,1,Full Suppression,,,NPS,6/3/2025 5:25:00 PM,,,,0,,1,0,,0,,1,250002,firecode,6/3/2025 5:23:48 PM,,,,,Gallatin,MTBDC,30031,,NPS,Federal,NPS,WYYNP,US-MT,Timber,TL3,,,,Certified,,-7,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
